dauid,Emp_fulltime,Emp_notemp,stu_notstudent,stu_fulltime,person_n,hhld_size,hhld_vehicles,person_age,drivelic_NO,drivelic_YES,TPass_No,person_N_trips
35203340,282.4,1359.35,1395.48,312.13,2490.84,2.968260028,1.021078177,40.09720817,1091.43,1372.3,2067.03,1.590230605
35203342,484.21,185.01,721.69,30.97,1594.01,1.990193251,1.019768809,60.23999849,346.85,1215.8,1070.53,2.299646803
35203344,86.42,19.95,78.18,0,201.43,1.748220795,0.899236244,63.36697612,11.61,189.82,136.6,2.617087822
35203345,109.92,69.96,139.92,99.96,349.9,4.665955461,1.532871049,38.44449843,99.96,249.94,269.98,1.60068591
35203346,82.78,61.25,144.03,0,216.48,3.234907352,1.075164375,53.5697524,82.64,133.84,216.48,1.810883222
35203347,51.22,95.76,169,45.72,356.79,4.752551879,1.001682557,44.23509628,226.76,130.03,288.88,2.129487934
35203348,394.03,126.07,453.57,0,904.75,3.536980883,0.827653263,36.30558718,358.56,541.16,804.17,2.186791931
35203350,417.39,42.35,449.41,0,967.83,1.746580464,0.530354342,52.89144788,563.88,403.95,821.02,1.788278933
35203351,261.64,52.3,224.34,67,452.72,2.897037179,1.348883343,43.37190758,170.78,272.75,409.96,1.887612652
35203352,465.06,544.03,1200.81,0,1879.89,3.73465287,1.031785963,43.77309311,591.87,1288.02,1760.82,1.754288815
35203353,24.36,18.82,33.94,9.24,61.66,1.835119048,1.164880952,57.70904963,9.24,52.42,33.26,2.011028219
35203354,54.98,80.4,161.3,7.14,224.7,4.367978372,1.496545509,38.65589675,125.06,99.64,191.64,1.037828215
35203355,26.06,0,26.06,13.03,65.2,2.186452046,1.436955064,59.38496933,13.03,52.17,39.14,2
35203356,139.06,56.01,174.02,44.05,262.14,2.42751137,1.338626027,47.0241474,73.32,188.82,197.04,1.68814374
35203357,30.18,0,30.18,0,52.16,4.184890656,1,33.27300613,37.07,15.09,41.17,3.421395706
35203359,159.78,18.38,186.44,0,266.35,3.188108834,1.13033255,41.93846443,147.02,119.33,188.89,3.055603529
35203360,52.26,93.09,125.63,19.72,181.1,3.117354859,1.445048122,44.7438984,52.26,128.84,141.66,2.193705135
35203361,252.95,34.1,306.03,34.1,409.53,2.683367581,1.6336879,39.74927356,28.01,381.52,204.56,3.852733621
35203362,35.91,161.62,116.72,139.17,348.77,3.903880534,1.399726575,38.74972045,52.4,296.37,276.95,2.12564154
35203363,132.73,128.1,170.82,58.52,361.8,2.479610719,1.493317799,40.43869541,37.42,324.38,361.8,1.682725263
35203370,260.71,75.57,443.45,140.62,825.25,3.256066285,0.852988755,42.5274644,291.76,533.49,503.74,1.816855498
35203371,821.99,839.09,1511.44,392.74,2304.6,3.341683092,0.764427035,37.04027163,1042.58,1262.02,1650.81,1.493742949
35203372,916.95,473.1,1324.43,156.92,1790.38,3.507430782,1.183954262,40.68318458,614.97,1175.41,1202.37,1.491515768
35203373,81.61,108.6,225.18,47.59,342.71,3.964949282,1.387265241,35.43973038,87.05,255.66,316.67,1.31353039
35203374,109.77,89.28,181.58,17.47,289.42,2.98895409,1.696323783,47.33498031,44.92,244.5,246.12,2.852601755
35203375,106.45,37.01,169.94,52.96,277.92,3.656842105,2.183815789,50.50795193,17.69,260.23,164.46,1.949661773
35203376,135.84,7.82,143.66,0,183.31,2.07599094,1.027406569,43.55501609,23.46,159.85,47.47,1.481697671
35203377,118.89,30.1,159.93,0,250.16,2.754509969,1.182192214,55.11524624,77.71,172.45,193.2,2.224096578
35203378,145.98,66.81,232.39,0,337.63,2.749742207,1.454430079,49.69084501,48.43,289.2,282.13,1.494920475
35203379,292.37,263.84,646.09,9.92,1082.76,2.434130568,0.816989091,55.13916288,304.66,778.1,1016.01,2.138987403
35203380,35.74,27.47,73.4,0,183.28,2.410812018,1.420641126,64.69729376,44.03,139.25,174.01,1.893005238
35203381,246.02,69.58,315.6,0,523.45,4.335758772,2.599432694,51.87465852,131.81,351.12,512.84,1.790180533
35203382,38.63,38.63,48.98,28.28,97.96,2.535852964,2,46.87505104,0,97.96,97.96,1.211310739
35203383,73.16,14.69,87.85,0,108.95,2.162360034,1,47.12767324,12.3,81.96,94.26,2.753373107
35203384,123.83,11.96,146.58,0,289.8,3.025673363,1.475903072,56.01011042,53.86,235.94,242.18,2.47173913
35203385,150.32,10.73,150.32,10.73,268.19,3.439215183,2.107463452,47.07658749,23.39,244.8,168.62,1.579887393
35203386,143.9,112.91,256.81,0,367.11,3.804813774,1.83696416,44.33483152,58.76,297.47,320.19,1.675247201
35203387,164.79,70.45,221.5,13.74,359.85,3.415267962,1.697659011,44.7130471,90.66,269.19,340.23,2.473336112
35203388,276.86,233.58,552.12,119.17,935.93,3.47124131,1.627157334,42.1455985,209.8,726.13,747.14,1.994785935
35203389,91.14,63.09,162.78,48.08,260.7,2.832464146,1.536614515,40.18488684,96.54,140.12,212.62,2.216724204
35203391,93.77,10.28,104.05,0,139.95,2.325126828,1.203372128,53.02622365,29.23,78.96,139.95,1.241943551
35203392,89.72,0,114.31,0,151.4,1.379373178,0.77396137,45.87450462,0,151.4,108.22,2.924240423
35203393,118.5,51.86,183.39,48.69,445.03,2.361007793,1.471572795,45.65402332,100.57,297.82,394.91,2.240860167
35203394,29.02,57.84,114.86,0,462.06,1.496647556,0.580669193,72.37198632,220.76,241.3,427.46,1.541271696
35203395,69.45,69.08,157.74,0,226.99,3.090513183,1.318385122,49.52491299,100.89,108.31,198.07,1.890920305
35203396,147.74,97.51,245.25,0,478.56,4.443561089,1.462761569,38.41568455,177.58,300.98,462.17,1.456870612
35203399,318.72,109.7,378.79,32.17,507.03,3.130468674,1.583260255,43.77328758,0,507.03,320.84,2.217639982
35203400,223.77,140.41,325.79,21.26,482.43,3.225060827,2.254257908,43.16068652,42.52,439.91,420.79,2.044794063
35203401,267.86,78.96,337.9,60.46,574.1,4.118710036,1.072838477,36.73736283,209.76,364.34,224.78,1.933913952
35203402,108.94,13.19,152.94,0,183.75,2.144858177,0.728376328,53.73665306,67.27,116.48,137.21,1.808217687
35203403,843.34,540.89,1365.21,211.93,2087.69,3.206788919,0.794987017,44.01427894,667.3,1219.57,1630.74,1.770842414
35203404,645.67,843.37,1392.47,185.77,1953.73,3.909661911,1.121153846,35.17037155,852.4,961.93,1576.61,1.808069692
35203405,15.99,0,15.99,0,42.58,2.202707785,1,35.9534993,15.99,26.59,42.58,2
35203406,436.25,553.25,1081.84,148.75,1845.1,3.63881497,1.317146329,39.97236464,495.68,1301.4,1575.57,2.148550214
35203407,84.13,73.32,252,6.39,407.22,1.661918949,0.853120026,59.25534109,138.35,268.87,324.53,1.529369874
35203408,395.69,195.67,824.01,33.03,1055.72,2.355943072,1.02484815,44.86547569,208.29,821.01,741.27,1.658337438
35203409,119.99,18.03,138.02,0,197.51,2.618107105,3.084968187,46.13761329,46.63,150.88,124.15,2.585489342
35203410,8.34,0,8.34,0,33.61,1.985233314,1,35.73430527,8.34,25.27,33.61,2.511157394
35203411,514.29,290.98,946.07,62.96,1322.69,3.302621543,0.834884177,40.69563541,588.42,734.27,856.93,2.255660812
35203412,83.15,116.47,118.14,105.33,375.23,2.571756526,1.365013774,41.51957466,89.6,285.63,295.7,2.175199211
35203413,229.25,0,262.45,0,333.27,3.887866333,1.039492495,36.69718246,37.62,295.65,190.19,2.124883728
35203414,160.22,75.47,229.28,0,363.84,4.041631552,1.547193663,49.58009015,165.34,198.5,276.78,1.942777045
35203415,220.48,32.56,300.39,16.48,372.04,3.632079888,2.253627711,43.50803677,32.56,339.48,279.49,2.149285023
35203416,23.82,6.87,30.69,0,92.77,1.995053763,1.269247312,70.5082462,26.88,65.89,59.33,1.298695699
35203417,553.16,121.19,729.38,25.41,1010.98,4.010808768,1.532426304,46.3852005,324.42,654.02,682.27,1.592425172
35203418,28.76,15.52,44.28,0,125.96,2.591769547,1.103703704,56.50285805,59.8,66.16,96.5,2.323277231
35203419,13.29,13.9,41.09,0,130.35,3.459394904,1.443205945,63.38665132,62.68,67.67,130.35,1.25155351
35203420,192.7,98.57,309.89,122.77,594.65,2.887222026,1.292357924,38.49287816,322.58,272.07,407.94,2.10169007
35203421,226.76,129.62,400.92,17.86,613.75,2.265754254,0.97706638,45.10758452,180.87,418.41,434.88,1.720342159
35203422,241.02,53.05,303.5,43.62,495.89,4.796644877,2.001496416,42.41154288,170.68,325.21,418.15,1.75300974
35203423,110.02,114.54,180.81,62.98,290.09,3.610986295,1.630644799,42.91230308,78.4,211.69,274.41,1.342273088
35203427,540.75,300.08,781.79,72.34,1040.24,2.908205975,1.061227907,35.24356879,343.67,654.27,592.33,2.30255518
35203435,330.03,162.65,515.18,92.03,951.91,2.226077293,0.792114253,50.04985765,337.18,614.73,561.42,1.997342186
35203439,175.05,58.91,216.8,11.33,451.08,2.261048708,1.209594349,53.24742839,90,345.37,280.9,2.634033874
35203440,59.19,33.56,78.42,14.33,138.11,2.522557078,0.871415525,44.85135037,61.74,76.37,67.49,1.541452465
35203441,37.24,0,37.24,0,97.77,2.235764921,0.851589298,51.94640483,60.53,37.24,85.91,2.558862637
35203442,323.82,66.19,422.34,92.21,706.96,3.756321839,1.171337735,43.32683603,251.75,455.21,371.86,1.769732375
35203443,229.55,71.15,382.14,15.63,562.37,2.638340177,0.933866436,37.70554973,267.22,295.15,427.37,3.959652898
35203444,142.99,163.92,229.17,82.82,491.18,2.996842607,1.245859645,50.57919704,253.23,237.95,401.6,1.286453031
35203445,93.28,12.12,105.4,12.12,166,3.65483871,1.265085389,38.10228916,72.72,93.28,113.3,2.00626506
35203446,205.02,115.48,308.61,11.89,482,4.418483904,1.538421599,49.81483402,185.21,276.47,470.11,1.919128631
35203447,149.79,111.95,345.59,0,425.61,3.059176824,1.080727787,42.02114612,200.23,225.38,382.12,2.61765466
35203448,227.06,294.9,569.31,0,965.5,2.430358703,0.622050768,41.99540135,619.72,289.18,814.15,1.941035733
35203449,361.55,618.8,814.87,0,1409.89,3.066769517,0.684847882,44.98902751,614.86,795.03,685.82,1.645901453
35203450,368.8,201.95,455.99,195.6,1112.07,4.428829284,0.766109527,33.5010476,589.49,477.78,408.39,1.957125001
35203451,95.28,0,124.32,0,132.08,2.563664596,0.849378882,45.61053907,44.56,87.52,66.24,3.5420957
35203452,166.02,151.08,317.1,0,481.81,2.622380667,1.265335002,56.85789004,36.73,445.08,236.23,2.135157012
35203458,208.17,87.88,307.23,25.09,442,2.831432959,1.083818123,45.68346154,194.71,242.35,326.21,1.916538462
35203461,138.82,35.72,184.42,23.45,338.56,2.635323422,1.412158481,49.78881144,125.39,213.17,273.97,2.172672495
35203462,118.81,0,160.66,52.44,352.01,2.593266539,1.25438338,47.48717366,108.05,243.96,302.19,2.78761967
35203463,183.23,19.8,277.46,0,346.01,2.845274501,1.54878404,43.50671946,150.15,195.86,260.99,2.230571371
35203465,899.8,364.43,1433.23,61.23,2264.86,3.055170135,0.957269631,41.8275081,1084.71,1180.15,1788.43,1.534138975
35203466,550.33,364.97,915.3,4.65,1544.13,2.473804037,0.857974694,47.06324597,702.02,819.58,997.92,1.569388588
35203467,60.86,103.58,168.5,21.02,383.63,3.352288251,0.796362705,42.39631937,121.25,262.38,343.79,1.58811876
35203468,60.92,98.67,126.66,42.27,202.32,2.253759608,1.051464855,52.3616548,14.04,188.28,56.74,1.991844603
35203469,157.74,62.59,252.46,0,411.22,2.400039667,0.386790956,56.8917611,216.97,194.25,282,1.511794173
35203470,870.76,474.46,1170.23,267.16,1854.06,2.100418031,0.376805519,40.23426966,523.96,1056.2,1076.03,1.697917004
35203471,307.44,50.44,388.34,6.68,421.74,2.305068331,0.484665878,42.60174515,266.92,154.82,205.9,1.497937118
35203472,61.54,6.99,75.52,0,144.6,2.093831451,0.698667825,52.73499308,82.37,62.23,34.96,1.396957123
35203479,45.13,0,72.55,0,119.53,2.373982125,0.82999007,46.67706852,41.2,78.33,77.77,1.998577763
35203480,176.96,24.08,201.24,5.22,294.69,2.714594068,1.267511489,39.6290339,82.07,203.93,191.87,2.718619566
35203482,1153.95,396.56,1661.58,21.72,2453.2,2.417417013,0.932835255,45.45648133,920.99,1507.57,1971.35,2.026459318
35203483,166.46,72.18,197.46,31.84,373.39,2.843306379,1.422102426,45.97324513,44.63,302.12,307.46,1.795307855
35203484,335.19,0,327.46,0,444.27,2.434937888,1.914337474,45.28946361,82.75,361.52,252.9,2.609021541
35203485,208.82,60.69,308.2,0,395.63,3.306319927,1.145222256,44.3692086,123.71,271.92,272.3,2.493946364
35203486,146.49,266.44,436.72,40.31,931.36,3.83661919,0.742803598,38.16838816,423.57,507.79,760.6,1.196755283
35203489,158.07,127.31,226.75,77.02,378.15,3.150837602,1.328395404,38.73941558,44.64,272.07,252.12,3.038397461
35203490,206.88,62.54,278.92,31.12,440.37,2.553643673,0.98120551,46.054704,127.4,312.97,350.89,2.350205509
35203491,301.39,192.26,572.81,36.55,892.18,3.799218404,1.733262056,40.85794346,221.23,670.95,737.36,2.39049295
35203492,132.19,87.2,245.53,69.35,464.68,2.516030463,1.280086499,49.71827925,126.06,338.62,282.61,2.301519325
35203493,102.15,24.16,136.28,0,248.43,2.578412039,1.192112091,48.1350481,110.61,137.82,150.26,1.997142052
35203494,346.08,17.13,356.27,6.94,418.33,2.82619339,2.036977388,40.85042909,135.83,282.5,313.79,3.373508952
35203495,47.1,0,47.1,16.29,122.99,2.839759871,1.376125606,56.41352956,56.45,66.54,86.62,1.837547768
35203496,67.2,9.95,131.92,23.93,214.24,2.324796054,0.929994308,47.85166169,92.27,99.23,179.73,1.920883122
35203498,63.76,76.76,169.21,28.69,306.9,3.872224465,1.897052887,36.63281199,118.94,187.96,264.95,2.102606712
35203501,229.34,59.34,296.07,72.11,523.44,3.878354637,1.142000363,38.06331194,133.74,389.7,446.33,3.034808192
35203502,219.14,10.72,189.66,29.17,319.74,4.083267158,1.645944413,37.14027022,62.09,225.49,206.79,1.627071996
35203503,1602.39,399.64,2279.47,302.85,3064.89,3.59663629,1.601568202,38.19843127,790.44,2259.67,2022.51,2.738264669
35203504,22.34,7.36,29.7,0,72.2,2.523593149,1.780845858,62.27783934,12.25,59.95,57.22,2.162049861
35203505,102.81,177.31,249.73,117.3,425.96,3.080760714,0.929985671,43.66229223,166.65,259.31,284.45,1.782209597
35203506,130.06,60.99,191.05,0,361.29,3.050920453,0.734166526,33.36383515,180.16,181.13,315.61,1.858949874
35203507,42.61,0,93.56,0,148.85,2.664603003,1.319300418,48.47235472,49.32,99.53,82.2,3.130802822
35203508,303.78,37.4,384.69,0,494.89,2.492220523,1.752810505,49.09191942,73.72,398.82,441.6,2.54919275
35203509,80.49,29.32,109.81,0,190.78,1.620452183,0.719269751,56.85265751,66.87,107.79,120.93,2.460373205
35203510,211.13,20.88,297.28,22.64,344.78,4.901028278,2.3208012,42.23870294,79.03,265.75,295.7,1.282789025
35203511,209.35,60.34,298.75,0,397.97,2.419777341,1.247008394,45.05146117,81.53,316.44,275.42,2.293439204
35203512,118.08,25.57,159.76,0,188.88,3.076913378,1.488841256,40.14220669,37.87,151.01,124.1,3.256300296
35203513,59.7,55.68,131.15,58.69,215.11,2.432115425,1,38.25247548,58.9,156.21,179.05,2.116963414
35203519,617.73,279.19,979.34,45.67,1361.4,2.96317955,1.572117033,43.83538269,292.15,1069.25,1146.38,2.67726605
35203520,673.12,654.57,1431.58,303.04,2319,3.351268607,0.956644368,37.89242346,1002.07,1263.69,1568.91,2.240306166
35203521,436.69,181.22,750.56,12.58,1019.53,2.487340495,0.932564867,44.55386305,262.47,757.06,666.75,1.998430649
35203522,335.47,220.61,551.33,68.36,747.35,2.577569637,1.034810996,45.16662875,259.25,488.1,536.37,2.191877969
35203523,28.09,42.02,81.8,0,111.88,2.057087877,0.883579217,59.76010011,25.86,86.02,105.4,1.339470862
35203524,178.05,46.59,266.01,13.72,311.37,3.002893239,2.026232038,39.73337187,22.39,248.4,297.65,1.849214761
35203525,170.58,59.18,238,0,369.74,3.4078125,1.626891447,48.03075134,125.28,244.46,276.8,2.716260075
35203526,168.09,28.58,211.48,31.44,317.89,2.739948078,1.162033812,48.41781748,30.65,287.24,219.86,3.295070622
35203527,493.36,72.22,585.1,63.92,904.52,2.207049058,1.081671997,47.40011277,116.12,766.85,606.68,1.972173086
35203528,93.94,210.35,271.23,0,533.89,3.419567051,1.241102052,48.7505666,297.55,236.34,492.67,1.36580569
35203529,226.38,83.06,311.96,0,451.27,2.853594552,1.455179728,44.85939681,116.51,334.76,381.55,2.059321471
35203530,108.39,26.12,102.51,0,183.71,2.834373304,1.674986435,42.29595558,0,174.71,107.09,1.952207283
35203531,59.59,15.11,127.33,0,252.89,1.737597911,1.244056617,50.45940923,63.61,189.28,244.67,2.219186207
35203532,195.06,81.77,274.38,83.09,545.82,4.370282239,1.647828673,37.89049503,207.14,313.28,388.16,1.604649885
35203533,177.84,4.68,281.5,0,385.16,4.003570203,1.57356677,34.93293696,98.98,286.18,380.48,10.28881504
35203534,17.5,0,35,0,75.95,2.902702703,1.641441441,43.14483213,25.8,50.15,71.35,3.528637261
35203535,106.01,48.27,235.75,14.56,361.73,3.520573904,1.955513445,38.46283139,90.88,256.29,341.94,2.106820004
35203536,178.69,120.42,364.14,5.75,447.2,4.03761194,1.040852878,36.26028623,170.6,276.6,367.19,1.558564401
35203537,4.65,58.16,65.78,4.65,84.16,2.745840131,0.704730832,46.77923004,48.58,35.58,71.89,0.331511407
35203538,199.01,174.96,311.26,62.71,500,3.292473371,1.78002707,38.0385,154.87,331.64,432.54,1.81896
35203539,77.9,13.74,100.71,0,169.51,1.943476267,1.426049071,56.93970857,63.84,83.88,162.95,1.526753584
35203540,184.85,32.66,202.09,18.64,301.6,3.525011688,1.781556802,49.93020557,135.16,166.44,219.29,1.567904509
35203541,213.36,96.27,352.64,46.03,563.67,2.249640805,0.892161558,54.06122377,281.45,274.97,460.51,1.497436443
35203542,17.76,76.52,196.15,59.28,293.08,1.896260929,0.553481739,42.28200491,81.55,211.53,170.15,2.543947045
35203543,235.37,30.9,326.68,0,549.67,4.04239905,1.645665083,45.11707024,241.64,308.03,518.77,2.661778886
35203544,570.53,166.97,848.79,0,1396.95,5.333890712,1.583764513,38.17843158,600.29,690.91,937.75,1.854540248
35203545,122.8,98.25,299.93,0,428.25,2.562683263,1.603434863,52.24866316,120.21,308.04,327.41,2.820035026
35203546,212.02,78.13,403.56,0,697.41,2.723363884,1.19679937,53.94817969,310.13,387.28,662.09,1.748670079
35203547,282.68,76.85,317.6,56.16,471.56,2.674088332,1.707693908,46.12040886,43.58,414.88,434.06,2.005365171
35203548,247.3,147.07,410.08,35.31,498.96,2.286996522,0.608175324,37.50837743,291.56,207.4,237.45,2.199134199
35203552,452.13,135.21,743.84,0,935.6,3.152967965,1.325618391,51.77925395,386.2,549.4,679.08,1.661340316
35203554,207.56,128.87,305.06,31.37,552.33,3.237646446,1.640406144,42.84757301,192.93,359.4,467.82,1.792424818
35203561,200.76,58.52,284.21,0,373.51,3.353529704,1.07699478,40.2372895,129,244.51,322.66,2.753179299
35203566,778.27,242.48,1123.82,0,1478.22,2.540239674,1.148351481,41.50623723,322,1156.22,1072.33,2.207675447
35203567,35.5,35.5,71,0,99.14,3.432317934,1,51.29251563,14.07,85.07,99.14,3.506556385
35203568,398.57,288.67,582.15,78.06,980.26,1.989217154,0.798214861,42.34183788,359.38,620.88,680.64,2.142962071
35203569,318.48,33.11,392.1,0,781.39,3.552425542,1.752488492,40.08749792,316.53,464.86,687.77,1.381870769
35203570,324.99,156.37,523.4,0,608,3.268171695,1.510325977,45.01496711,208.51,399.49,538.57,1.752796053
35203571,143.16,55.43,198.59,0,247.43,3.49745148,1.76063517,48.96669765,67.81,179.62,247.43,1.943984157
35203572,159.78,64.59,245.21,64.3,412.41,2.400663601,1.627976017,45.34783347,65.17,347.24,319.68,1.86164254
35203573,173.68,60.65,282.67,51.59,348.6,3.201462088,2.158364502,41.81187608,113.48,235.12,262.68,1.959150889
35203574,162.8,9.46,216.99,22.99,414.31,2.502023069,1.129657588,52.74883541,154.78,259.53,303.12,1.51420434
35203575,219.5,81.86,294.27,49.02,478.43,2.868689833,1.682437192,46.10626424,201.72,276.71,377.68,1.988420459
35203576,150.18,42.56,192.74,12.64,315.89,2.215252457,1.167294976,53.43230238,59.56,231.05,243.4,1.688182595
35203577,192.2,39.45,181.72,0,388.03,2.451805516,1.814273529,53.91356338,129.29,258.74,366.47,1.869211143
35203578,223.92,56.7,333.92,11.71,466.76,3.179783119,1.622296912,46.35412203,62.8,403.96,354.2,2.016025366
35203579,39.94,54.46,79.88,34.71,183.7,1.783658473,0.873326918,51.46837235,53.87,129.83,183.7,2.646216658
35203580,401.39,340.1,798.61,0,1218.79,2.170765676,0.739625866,48.20992952,423.28,795.51,975.35,1.225133124
35203581,104.64,41.38,125.33,38.89,199.52,2.685329744,1.115074024,42.05498196,26.75,172.77,119.25,2.231455493
35203584,117.18,85.55,160.89,53.65,309.41,2.232717564,0.847741377,50.2471478,82.96,226.45,203.03,2.249442487
35203585,103.03,102.15,147.08,17.37,258.74,3.212361474,1.119740517,45.43182345,54.13,204.61,155.71,2.522454974
35203586,143.52,90.1,260.46,0,345.39,3.695982822,1,37.08552651,134.68,210.71,318.55,3.073221576
35203587,262.85,71.69,340.59,0,555.31,3.403690888,1.604334871,47.46602798,128.08,427.23,514.56,2.353928436
35203588,79.44,29.82,109.26,0,253.29,1.865993812,1.338220127,56.072644,39.9,213.39,183.28,2.823680366
35203589,659.63,82.54,681.44,13.19,1037.04,3.969709529,2.788346631,42.06201304,155.72,854.4,1012.45,1.946405153
35203590,1281.41,486.16,1805.49,222.23,2793.12,2.949587383,1.341811847,45.20825099,489.15,2169.57,2364.63,2.065274675
35203591,192.34,66.25,267.84,19.21,458.7,2.945959016,0.603155413,39.15668193,152.44,306.26,310.8,2.599847395
